Estacion;Fecha inicial;Fecha final;PM10
ZIPAQUIRA - URBANO;2023-12-01 15:00;2023-12-01 15:59;4.8
ZIPAQUIRA - URBANO;2023-12-01 14:00;2023-12-01 14:59;4.66
ZIPAQUIRA - URBANO;2023-12-01 13:00;2023-12-01 13:59;4.21
ZIPAQUIRA - URBANO;2023-12-01 12:00;2023-12-01 12:59;3.87
ZIPAQUIRA - URBANO;2023-12-01 11:00;2023-12-01 11:59;4.01
ZIPAQUIRA - URBANO;2023-12-01 10:00;2023-12-01 10:59;6.81
ZIPAQUIRA - URBANO;2023-12-01 09:00;2023-12-01 09:59;11.32
ZIPAQUIRA - URBANO;2023-12-01 08:00;2023-12-01 08:59;28.86
ZIPAQUIRA - URBANO;2023-12-01 07:00;2023-12-01 07:59;33.44
ZIPAQUIRA - URBANO;2023-12-01 06:00;2023-12-01 06:59;30.66
ZIPAQUIRA - URBANO;2023-12-01 05:00;2023-12-01 05:59;33.71
ZIPAQUIRA - URBANO;2023-12-01 04:00;2023-12-01 04:59;21.73
ZIPAQUIRA - URBANO;2023-12-01 03:00;2023-12-01 03:59;17.26
ZIPAQUIRA - URBANO;2023-12-01 02:00;2023-12-01 02:59;11.9
ZIPAQUIRA - URBANO;2023-12-01 01:00;2023-12-01 01:59;10.15
ZIPAQUIRA - URBANO;2023-12-01 00:00;2023-12-01 00:59;8.26
