Fecha;PM10;PM2.5;NO;NO2;NOX;CO;SO2;OZONO;Vel Viento 10M;Dir Viento 10M;Temperatura;Presion Baro;Rad Solar;Precipitacion;HR
22/12/2023 1:00;28;18;0;0;0;0,52;0;0,2;0,4;286;13;564;0;0;81,25
22/12/2023 2:00;28;17;0;0;0;0,39;0;2,7;0,6;304;13,4;563;0;0;80,24
22/12/2023 3:00;32;15;0;0;0;0,49;0;0,1;0,5;355;12,7;563;0;0;80,27
22/12/2023 4:00;28;22;0;0;0;0,35;0;0,2;0,5;247;13,3;563;0;0;81,85
22/12/2023 5:00;30;19;0;0;0;0,32;0;0,1;0,6;318;13,6;563;0;0;79,82
22/12/2023 6:00;37;16;0;0;0;0,38;0;0,3;0,6;294;13,8;563;0;0;79,84
22/12/2023 7:00;28;21;0;0;0;0,52;0;3,3;0,8;352;14,3;564;9;0;74,68
22/12/2023 8:00;44;23;0;0;0;0,57;0;1,8;0,9;354;15,1;564;54;0;75,64
22/12/2023 9:00;27;12;0;0;0;0,26;0;10,1;1,2;196;17,7;565;177;0;62,8
22/12/2023 10:00;19;14;0;0;0;0,25;0;13,2;1,5;145;18,4;565;258;0;58,9
22/12/2023 11:00;34;20;0;0;0;0,24;0;15;2,1;162;20,5;565;458;0;50,89
22/12/2023 12:00;27;10;0;0;0;0,21;0;0;2,4;108;22,2;564;768;0;44,87
22/12/2023 13:00;0;6;0;0;0;0;0;0;2,2;148;23,7;563;804;0;37,62
22/12/2023 14:00;0;8;0;0;0;0;0;0;1,9;102;23;563;425;0;37,45
22/12/2023 15:00;28;16;0;0;0;0,37;0;0;1,8;248;21,7;563;274;0;48,3
22/12/2023 16:00;28;14;2,9;1,5;4,4;0,34;0;18,8;1,4;181;20,8;562;112;0;47,52
22/12/2023 17:00;0;14;5,2;5,6;10,8;0,35;0;14,1;1,1;128;18,9;562;30;0;56,42
22/12/2023 18:00;31;17;4,1;5,6;9,7;0,34;0;12,8;1,6;117;17,2;563;4;0;60,36
22/12/2023 19:00;32;19;3,9;6,2;10,1;0,33;0;12,8;1,7;136;16,3;563;0;0;63,72
22/12/2023 20:00;25;15;2,2;4,2;6,4;0,26;0;13,4;1,5;163;15,4;564;0;0;67,11
22/12/2023 21:00;26;11;6,3;8,1;14,4;0,29;0;10,6;1,6;106;14,6;564;0;0;70,17
22/12/2023 22:00;27;15;5,4;9,3;14,8;0,28;0;9,9;1,4;114;14;565;0;0;72,95
22/12/2023 23:00;32;23;14,8;24,1;39;0,54;0;0,7;1,1;344;12,5;565;0;0;76
23/12/2023 0:00;40;24;44,5;28,9;73,3;0,62;0;1;1;259;11,9;564;0;0;80,37
23/12/2023 1:00;33;17;19,8;25,4;45,1;0,43;0;0,6;0,9;255;11,4;564;0;0;82,16
23/12/2023 2:00;36;20;67,9;30,9;98,8;0,74;0;0,1;0,5;320;10,3;564;0;0;81,96
23/12/2023 3:00;39;25;26,3;24;50,3;0,47;0;0,1;1;314;10,3;564;0;0;84,72
23/12/2023 4:00;38;18;9,9;19,8;29,7;0,36;0;0,8;1,1;317;10,3;564;0;0;85,26
23/12/2023 5:00;39;26;22,7;24,1;46,8;0,33;0;0,3;0,8;319;9,8;564;0;0;85,22
23/12/2023 6:00;50;35;134,6;44,8;179,5;0,86;0;0,2;0,9;314;9,1;564;0;0;85,02
23/12/2023 7:00;37;27;57,4;28,7;86,1;0,53;0;0,6;1,3;336;9,2;564;11;0;86,33
23/12/2023 8:00;60;36;69,6;31,7;101,3;0,63;0;2,1;1;356;11,9;565;135;0;87,49
23/12/2023 9:00;26;17;11,4;6,3;17,7;0,28;0;12,2;1,5;136;17,2;565;374;0;71,07
23/12/2023 10:00;22;13;3,3;0,2;3,5;0,2;0;16,8;1,5;128;20,6;565;559;0;52,72
23/12/2023 11:00;26;18;0;0;0;0,18;0;20,8;1,4;197;22,6;565;660;0;42,7
23/12/2023 12:00;25;10;2,3;0;1,9;0,18;0;22,4;1,4;328;21,9;564;444;0;41,55
23/12/2023 13:00;23;9;3,2;0,9;4,1;0,22;0;19,6;1,7;73;21,3;564;308;0;44,1
23/12/2023 14:00;13;8;3,5;1,2;4,7;0,22;0;19,4;1,5;122;22,6;563;498;0;42,07
23/12/2023 15:00;21;7;4,1;1,1;5,2;0,22;0;19,7;2,4;26;23,9;563;487;0;35,25
23/12/2023 16:00;24;16;7,2;7,8;15;0,32;0;16,6;2,2;65;21,9;562;204;0;40,18
23/12/2023 17:00;27;13;7,1;10,1;17,3;0,31;0;15,6;1,8;73;21;562;107;0;41,97
23/12/2023 18:00;15;10;4,6;10,2;14,8;0,28;0;14,2;1,3;150;18,2;563;5;0;48,44
23/12/2023 19:00;26;14;10,4;24,7;35,1;0,46;0;7,7;1,2;144;16,4;564;0;0;63,87
23/12/2023 20:00;33;16;11,8;26,2;38;0,52;0;4,8;1;101;15,2;564;0;0;69,44
23/12/2023 21:00;30;11;15,6;20,6;36,2;0,46;0;5,5;1,1;106;14;565;0;0;71,93
23/12/2023 22:00;16;11;15,6;9,9;25,4;0,34;0;10,1;0,7;197;13,3;565;0;0;74,99
23/12/2023 23:00;20;12;24,5;28,8;53,4;0,57;0;1,4;0,7;314;12,1;565;0;0;77,31
24/12/2023 0:00;38;16;13,9;25,6;39,5;0,56;0;1,6;0,9;299;11,8;565;0;0;80,15
24/12/2023 1:00;24;12;4,5;19,2;23,7;0,37;0;2,5;1;307;11,4;565;0;0;80,85
24/12/2023 2:00;37;18;54,3;32,2;86,5;0,65;0;0,3;0,8;359;10,1;564;0;0;81,8
24/12/2023 3:00;27;15;41,3;26,7;68;0,54;0;0,1;0,4;295;9,6;564;0;0;83,69
24/12/2023 4:00;28;15;59,9;26,1;86;0,62;0;0,2;0,5;305;9,1;564;0;0;84,2
24/12/2023 5:00;30;17;95,7;28,3;124;0,78;0;0,1;0,6;291;8,1;564;0;0;83,93
24/12/2023 6:00;25;18;101,9;30,8;132,7;0,78;0;0,1;0,7;317;7,7;564;0;0;84,44
24/12/2023 7:00;32;22;48,6;24,4;72,9;0,57;0;1;0,8;328;9,3;565;27;0;86,36
24/12/2023 8:00;26;12;17,5;11,4;28,9;0,37;0;5,9;1,4;350;15,2;565;215;0;82,86
24/12/2023 9:00;22;11;14,8;9,3;24,1;0,34;0;10,9;1,1;360;19,5;565;415;0;61,65
24/12/2023 10:00;21;7;4,3;0,7;5;0,22;0;15,1;2,2;105;20;565;504;0;51,88
24/12/2023 11:00;19;7;5,6;2,3;7,9;0,25;0;14,8;2;117;19,8;565;361;0;50,52
24/12/2023 12:00;14;7;3,8;0,6;4,4;0,22;0;15,5;2,7;163;21,2;564;363;0;45,05
24/12/2023 13:00;19;6;0;0;0;0,21;0;16;2,5;175;23,2;564;704;0;41,02
24/12/2023 14:00;13;7;3,7;0,1;3,9;0,21;0;14,7;2,4;152;22,5;563;447;0;41,2
24/12/2023 15:00;18;5;0;0;0;0,2;0;15,3;1,5;124;23,1;563;373;0;41,22
24/12/2023 16:00;16;7;3,6;0,8;4,4;0,22;0;13,6;1,7;99;21,9;563;222;0;45,28
24/12/2023 17:00;17;6;4,2;2,3;6,5;0,25;0;12,9;1,8;129;21;563;128;0;47,28
24/12/2023 18:00;8;3;3;3,2;6,2;0,24;0;12,1;1,7;153;18;563;9;0;53,94
24/12/2023 19:00;17;5;2;3,8;5,8;0,22;0;11,6;1,5;202;16,8;564;0;0;61,18
24/12/2023 20:00;18;9;3,7;6;9,7;0,27;0;10,6;1,5;186;15,6;564;0;0;65,69
24/12/2023 21:00;21;11;4,4;9,7;14,1;0,32;0;8,1;1;27;14,4;565;0;0;70,17
24/12/2023 22:00;26;13;26,2;20,3;46,5;0,64;0;1,6;0,6;41;12,4;565;0;0;75,05
24/12/2023 23:00;23;7;6,5;11,6;18,1;0,37;0;4,7;0,7;289;13,8;565;0;0;77,24
25/12/2023 0:00;43;33;7,9;20;27,8;0,68;0;1,4;0,8;292;13,7;565;0;0;74,96
25/12/2023 1:00;28;21;3;8,1;11,1;0,35;0;5,9;1;272;14,1;565;0;0;75,07
25/12/2023 2:00;18;9;2,4;1,3;3,6;0,21;0;9,3;1,1;127;14,2;564;0;0;74,06
25/12/2023 3:00;24;14;2,2;4,9;7;0,29;0;6,5;0,9;315;13,7;564;0;0;75,3
25/12/2023 4:00;30;11;2,2;3,8;6;0,26;0;5,4;0,6;270;13,1;564;0;0;77,74
25/12/2023 5:00;20;6;5,3;6,6;11,9;0,29;0;4,3;1;29;12,5;564;0;0;78,6
25/12/2023 6:00;22;13;4,6;10,5;15,1;0,37;0;1,2;0,6;300;12,5;564;0;0;81,37
25/12/2023 7:00;24;14;4,8;6;10,8;0,3;0;5,4;1,1;17;12,8;565;14;0;80,6
25/12/2023 8:00;23;17;5,4;4,2;9,7;0,32;0;5,7;1,1;320;14,2;565;91;0;77,16
25/12/2023 9:00;26;17;6,1;3,5;9,6;0,3;0;8,8;1,1;324;17,1;566;221;0;69,19
25/12/2023 10:00;19;10;5;3,1;8;0,26;0;11,4;0,8;220;18,6;566;255;0;61,05
25/12/2023 11:00;15;6;3,9;0,7;4,5;0,21;0;13,6;1,3;163;20,9;566;419;0;51,9
25/12/2023 12:00;12;2;0;0;0;0,18;0;12;2,4;117;22;565;799;0;47,26
25/12/2023 13:00;18;1;0;0;0;0,17;0;12;2,2;118;22,7;565;738;0;43,49
25/12/2023 14:00;13;0;0;0;0;0,19;0;12,4;1,9;117;22,7;564;539;0;42,91
25/12/2023 15:00;20;0;4,1;0,3;4,5;0,2;0;12;1,9;112;22,2;563;249;0;42,77
25/12/2023 16:00;9;3;4,6;1,2;5,8;0,22;0;11,1;1,6;110;21,3;563;164;0;47,46
25/12/2023 17:00;22;16;2,4;2,8;5,2;0,27;0;19,2;1,7;252;19,2;563;69;0;59,26
25/12/2023 18:00;23;19;2;2,5;4,5;0,25;0;18,3;1;262;17,4;563;13;0;68,45
25/12/2023 19:00;20;15;2;3;5;0,26;0;15,5;0,7;237;15,9;564;0;0;75,57
25/12/2023 20:00;31;23;14,7;21,6;36,3;0,61;0;5,3;0,6;326;14,8;564;0;0;78,12
25/12/2023 21:00;25;13;26,8;24;50,9;0,69;0;0,2;0,6;340;14,1;565;0;0;79,07
25/12/2023 22:00;18;9;12,2;19,4;31,5;0,54;0;0,8;0,6;308;14;565;0;0;79,33
25/12/2023 23:00;18;6;11,9;11,5;23,4;0,36;0;3,6;0,9;192;14,1;566;0;0;78,6
26/12/2023 0:00;24;13;51,9;27,8;79,7;0,67;0;0,4;0,7;36;13,4;565;0;0;78,54
26/12/2023 1:00;21;8;12,2;14,5;26,8;0,42;0;2,1;0,7;212;13,7;565;0;0;80,03
26/12/2023 2:00;21;4;15,9;13,6;29,5;0,4;0;1,5;0,9;331;13,3;565;0;0;78,45
26/12/2023 3:00;20;7;46,3;21,8;68,1;0,51;0;0,1;0,5;332;12,5;564;0;0;80,21
26/12/2023 4:00;15;7;10,3;12,9;23,3;0,32;0;0,5;0,8;274;12,6;564;0;0;81,38
26/12/2023 5:00;22;9;64;26;90;0,41;0;0,1;0,6;284;12,3;564;0;0;81,32
26/12/2023 6:00;24;11;80,4;28,6;108,9;0,56;0;0,1;0,6;327;12,5;564;0;0;81,96
26/12/2023 7:00;25;7;57,4;23,4;80,9;0,56;0;0,4;0,7;300;13,3;565;15;0;81,2
26/12/2023 8:00;21;5;30,5;19,1;49,6;0,53;0;2;0,6;304;15,2;565;85;0;74,19
26/12/2023 9:00;22;13;19,5;13,3;32,9;0,42;0;4,7;1,1;296;16,9;566;164;0;67,51
26/12/2023 10:00;21;11;10,8;7,6;18,4;0,32;0;8,5;1;307;19,3;566;288;0;59,3
26/12/2023 11:00;18;10;5,5;2,8;8,3;0,26;0;12,1;1,1;20;20,6;565;237;0;49,44
26/12/2023 12:00;19;6;7,5;3,8;11,3;0,28;0;12,3;1,8;149;21,1;565;396;0;47,06
26/12/2023 13:00;16;6;6,3;1,6;7,9;0,27;0;12,5;2;141;23,3;564;589;0;42,36
26/12/2023 14:00;23;4;7,7;3,8;11,4;0,3;0;11,2;1,6;141;22,3;564;377;0;44,9
26/12/2023 15:00;20;4;7,3;3,5;10,8;0,29;0;11,3;2,2;127;22,7;563;346;0;41,88
26/12/2023 16:00;12;5;8,2;5,2;13,4;0,3;0;10,2;1,9;128;20,2;563;161;0;49,46
26/12/2023 17:00;18;6;6,6;7,3;13,9;0,32;0;8,7;1,6;199;18,8;563;42;0;55,2
26/12/2023 18:00;26;14;2,9;11,6;14,5;0,37;0;15;1,6;261;16;564;1;0;69,17
26/12/2023 19:00;30;10;2,2;14,8;17;0,46;0;11,2;0,8;260;15,1;564;0;0;75,19
26/12/2023 20:00;26;8;2,5;11,4;13,8;0,41;0;11,1;0,7;298;14,8;565;0;0;77,88
26/12/2023 21:00;17;9;2,4;9,7;12,1;0,34;0;8,7;0,8;302;14,4;565;0;0;78,78
26/12/2023 22:00;28;10;12,1;18,6;30,7;0,48;0;3,7;0,5;292;13,9;565;0;0;81,14
26/12/2023 23:00;29;15;59;31,7;90,7;0,75;0;0,1;0,6;14;12,9;565;0;0;80,88
27/12/2023 0:00;35;15;123,9;41,6;165,6;0,97;0;0;0,5;302;12;565;0;0;82,92
27/12/2023 1:00;29;13;103,1;34,7;137,8;0,69;0;0,1;0,5;309;11,3;565;0;0;83,59
27/12/2023 2:00;29;12;106,8;33,4;140,2;0,58;0;0,1;0,5;286;10,7;565;0;0;84,21
27/12/2023 3:00;27;18;128,4;37,1;165,5;0,55;0;0,1;0,3;342;10,1;564;0;0;84,24
27/12/2023 4:00;30;10;124,2;34,6;158,8;0,51;0;0,1;0,4;304;9,7;564;0;0;84,36
27/12/2023 5:00;28;18;101,3;29,7;131;0,49;0;0,1;0,5;330;9,8;564;0;0;85,19
27/12/2023 6:00;40;24;190,9;54,1;245,1;0,84;0;0,2;0,4;289;9,4;565;0;0;85,23
27/12/2023 7:00;24;14;81,5;26,1;107,5;0,54;0;0,2;0,6;321;10,1;565;8;0;86,07
27/12/2023 8:00;45;21;120,8;41,4;162,2;0,93;0;0,3;0,6;336;11,9;565;34;0;86,94
27/12/2023 9:00;36;18;53,6;26,6;80,1;0,67;0;1,4;0,7;313;13,5;566;95;0;82,19
27/12/2023 10:00;34;19;28;19,2;47,2;0,51;0;5;1;315;16,8;566;252;0;68,89
27/12/2023 11:00;36;13;17;14,5;31,6;0,36;0;8,4;0,8;290;20,2;565;329;0;57,02
27/12/2023 12:00;15;8;6,9;5,6;12,5;0,23;0;11,8;1,2;322;19,8;565;226;0;50,38
27/12/2023 13:00;20;2;4,1;0,4;4,5;0,18;0;14,3;1,3;213;21,2;564;354;0;47,77
27/12/2023 14:00;20;0;6,8;3,4;10,1;0,2;0;13,1;1,6;177;21,9;564;408;0;42,99
27/12/2023 15:00;23;4;0;0;0;0,18;0;16,3;1,7;295;22,3;563;310;0;40,27
27/12/2023 16:00;11;3;0;0;0;0,18;0;16,7;1,2;298;21,5;563;179;0;43,46
27/12/2023 17:00;22;3;2,6;0,9;3,5;0,2;0;18,3;1,4;256;21,9;563;143;0;45,15
27/12/2023 18:00;30;13;2,4;5,5;7,8;0,23;0;16,7;1,6;242;19,1;563;39;0;57,93
27/12/2023 19:00;35;18;2,4;14,2;16,6;0,39;0;11,9;1,4;210;16;564;0;0;71,3
27/12/2023 20:00;38;19;2,3;14,4;16,7;0,41;0;12,8;1;237;15,3;564;0;0;74,85
27/12/2023 21:00;32;14;2,6;14,8;17,4;0,38;0;8,3;0,8;214;14,9;565;0;0;76,63
27/12/2023 22:00;22;14;2,4;17;19,3;0,42;0;5,9;0,7;261;14,7;565;0;0;77,87
27/12/2023 23:00;18;13;2,3;14,8;17,1;0,36;0;5,9;1,1;286;14,7;565;0;0;77,42
28/12/2023 0:00;35;12;6,8;20;26,9;0,39;0;3,5;0,5;311;14,2;565;0;0;79,39
28/12/2023 1:00;32;16;6,2;17,3;23,5;0,38;0;4,2;0,5;331;14;564;0;0;80,06
28/12/2023 2:00;30;13;3,4;13,4;16,7;0,36;0;4,3;0,5;261;14,1;564;0;0;80,9
28/12/2023 3:00;24;17;11;23,3;34,4;0,41;0;0,7;0,6;267;14,1;564;0;0,6;81,03
28/12/2023 4:00;27;19;11,8;16,5;28,4;0,39;0;2,1;0,8;278;13,6;564;0;0,4;82,98
28/12/2023 5:00;29;18;34,6;26,2;60,8;0,47;0;0,1;0,8;277;13,6;564;0;0;84,56
28/12/2023 6:00;29;17;3,3;16,7;20;0,4;0;1,5;0,8;300;13,5;564;0;0;84,43
28/12/2023 7:00;37;22;29,2;22,8;52,1;0,64;0;0,7;0,4;329;13,5;564;0;0;84,32
28/12/2023 8:00;25;24;10,8;18,6;29,5;0,47;0;2,8;0,6;290;14;565;31;0;84,46
28/12/2023 9:00;38;30;25,7;28,6;54,3;0,75;0;2;0,6;295;14,9;566;38;0,6;80,16
28/12/2023 10:00;39;22;53,9;42,7;96,6;1,16;0;1,9;1,1;206;15,3;566;93;0,1;77,44
28/12/2023 11:00;19;12;21,1;19,2;40,3;0,55;0;7,4;1,3;181;17,5;566;240;0,1;67,23
28/12/2023 12:00;20;8;10,8;8,8;19,6;0,32;0;9,9;1,6;134;18,5;565;241;0;57,26
28/12/2023 13:00;19;4;6,8;3,9;10,7;0,3;0;13,5;1,7;178;20,6;565;480;0;53,4
28/12/2023 14:00;18;6;6,2;3,4;9,5;0,29;0;16,3;1,5;178;22,4;564;475;0;42,36
28/12/2023 15:00;12;11;6,7;5,8;12,5;0,32;0;14,1;1,3;118;21,6;563;221;0;44,19
28/12/2023 16:00;36;17;5,8;9,7;15,5;0,38;0;20;2,6;252;18,9;563;130;0;58,37
28/12/2023 17:00;30;20;2,5;6,9;9,4;0,34;0;24,6;1,7;256;17,3;563;23;0;66,37
28/12/2023 18:00;28;17;2,3;11,4;13,7;0,41;0;16,1;0,9;234;16,3;564;9;1;72,98
28/12/2023 19:00;38;25;17,9;27,9;45,8;0,68;0;6,9;0,8;278;15,2;564;0;0;77,4
28/12/2023 20:00;19;9;10,4;15,5;25,8;0,38;0;3,6;0,9;184;14,9;565;0;0;74,73
28/12/2023 21:00;24;12;5,1;13,4;18,5;0,37;0;5,5;1,1;286;15;565;0;0;73,02
28/12/2023 22:00;28;19;35,1;26,9;62;0,64;0;2,6;0,5;230;13,5;565;0;0;75,36
28/12/2023 23:00;34;17;66;31,8;97,8;0,77;0;0,2;0,7;264;12;565;0;0;81,45
29/12/2023 0:00;26;13;27,7;24,6;52,3;0,59;0;0;1;314;11,8;565;0;0;83,7
29/12/2023 1:00;19;16;29,8;24,3;54,1;0,46;0;0,1;0,6;315;12,1;565;0;0;83,86
29/12/2023 2:00;23;13;46,5;26,5;73;0,48;0;0,1;0,6;303;12,2;565;0;0;82,82
29/12/2023 3:00;20;10;11,9;20,1;32;0,34;0;0,1;0,6;292;12,3;564;0;0;81,07
29/12/2023 4:00;23;14;32,6;23;55,6;0,39;0;0,2;0,6;311;11,8;564;0;0;79,76
29/12/2023 5:00;32;24;73,6;30,9;104,5;0,5;0;0,1;0,5;321;10,5;565;0;0;81,18
29/12/2023 6:00;42;24;82,2;31,8;114;0,59;0;0,1;0,9;328;10,2;565;0;0;84,07
29/12/2023 7:00;43;27;85,6;32,6;118,2;0,76;0;0,3;1;281;10;565;18;0;84,41
29/12/2023 8:00;38;25;49,4;23;72,4;0,62;0;2,4;1,3;333;14,8;566;197;0;78,6
29/12/2023 9:00;41;21;30;18,7;48,7;0,52;0;7,1;1,5;325;18;566;396;0;65,03
29/12/2023 10:00;29;14;10,7;8,7;19,4;0,32;0;13,6;1,9;318;20,1;566;506;0;55,36
29/12/2023 11:00;19;13;4,2;1,4;5,6;0,24;0;18,4;1,3;312;22,6;566;668;0;46,63
29/12/2023 12:00;21;9;3,8;0,9;4,7;0,23;0;19,7;2,1;357;23,4;565;762;0;43,13
29/12/2023 13:00;10;10;4;1,6;5,6;0,25;0;19,6;1,9;337;23,3;565;543;0;40,2
29/12/2023 14:00;29;16;5,2;5,6;10,9;0,32;0;20,7;2,5;228;22;564;338;0;45
29/12/2023 15:00;37;26;3,1;6,4;9,5;0,33;0;25,2;2,4;230;18,4;564;184;0;64,86
29/12/2023 16:00;37;22;3;5,6;8,7;0,31;0;26,2;1,8;205;19,4;564;215;0;61,68
29/12/2023 17:00;36;23;3,1;10,2;13,2;0,39;0;25,1;1,5;222;18,6;564;122;0,1;62,36
29/12/2023 18:00;43;25;2,6;11,2;13,9;0,43;0;20,5;1,1;246;16,7;564;12;0;68,99
29/12/2023 19:00;33;24;2,1;9,4;11,4;0,37;0;16,7;1;236;15,4;564;0;0;75,45
29/12/2023 20:00;32;16;2,1;11,3;13,4;0,42;0;14,1;0,7;253;15;565;0;0;78,22
29/12/2023 21:00;33;20;2,2;10,6;12,8;0,39;0;13,9;0,9;231;14,4;566;0;0;78,08
29/12/2023 22:00;33;24;7,6;22,5;30,1;0,55;0;9,1;0,6;266;14,1;566;0;0;80,68
29/12/2023 23:00;33;23;10;31,3;41,3;0,54;0;7,4;0,4;225;13,4;566;0;0;80,05
30/12/2023 0:00;31;18;18,6;37,3;55,9;0,54;0;1,6;0,4;292;13,4;566;0;0;82,25
30/12/2023 1:00;30;16;2,5;17,2;19,7;0,38;0;6,7;0,5;300;13,6;566;0;0;82,3
30/12/2023 2:00;31;20;2,1;11,3;13,4;0,38;0;8,8;0,5;290;13,5;565;0;0;81,57
30/12/2023 3:00;32;22;2,2;11,8;14;0,35;0;6,8;0,6;289;13,6;565;0;0;81,8
30/12/2023 4:00;27;18;15,7;24;39,7;0,45;0;1,8;0,4;319;13,1;565;0;0;81,21
30/12/2023 5:00;31;19;8,6;21;29,7;0,4;0;0,6;0,6;321;12,8;565;0;0;83,42
30/12/2023 6:00;25;16;17,9;21,3;39,2;0,42;0;0,1;0,6;311;12,8;565;0;0;82,38
30/12/2023 7:00;32;18;17,5;19;36,6;0,4;0;0,9;0,6;319;12,9;566;15;0;80,63
30/12/2023 8:00;37;27;48,5;28,8;77,4;0,72;0;3,2;0,8;278;16,5;566;165;0;74,61
30/12/2023 9:00;27;19;10,5;11,6;22,1;0,37;0;10,9;0,8;295;17,8;566;186;0;63,54
30/12/2023 10:00;19;13;6,1;6;12,2;0,29;0;13,8;1;305;18,5;566;240;0;59,16
30/12/2023 11:00;24;12;3,4;1,2;4,6;0,24;0;18,1;1,3;289;19,8;566;262;0;51,86
30/12/2023 12:00;22;11;2,5;0;2,5;0,21;0;19,6;1,1;228;19,9;565;83;0;48,92
30/12/2023 13:00;30;17;3,4;4,1;7,5;0,3;0;17,4;1,8;221;19,4;565;181;0;57,52
30/12/2023 14:00;29;19;2,9;3,5;6,5;0,31;0;21,9;2,2;237;19,5;564;227;0;58,57
30/12/2023 15:00;28;21;2,7;2,2;4,9;0,27;0;22,8;2;238;20,1;564;261;0;57,76
30/12/2023 16:00;28;9;0;0;0;0,21;0;21,4;2;251;20,1;564;154;0;53,83
30/12/2023 17:00;17;10;0;0;0;0,19;0;17,2;2;260;18;564;51;0;59,64
30/12/2023 18:00;16;6;0;0;0;0,2;0;13,7;1,6;216;16,5;564;2;0;66,09
30/12/2023 19:00;19;2;0;0;0;0,2;0;12,6;1,1;221;15,2;564;0;0;71,87
30/12/2023 20:00;24;10;2,1;1,9;4;0,25;0;8,6;0,5;277;14,5;565;0;3,2;78,74
30/12/2023 21:00;18;8;2,2;10,8;13;0,35;0;5,3;0,5;214;13,9;566;0;1,8;82,48
30/12/2023 22:00;19;7;8,6;20,7;29,3;0,49;0;1,8;0,3;244;13,8;566;0;0,2;83,92
30/12/2023 23:00;21;9;15,4;19,9;35,4;0,53;0;0,8;0,7;317;13,6;566;0;0,1;84,37
31/12/2023 0:00;19;12;29,2;20,3;49,5;0,58;0;0,1;0,4;286;13,5;566;0;0;84,58
31/12/2023 1:00;16;8;21,6;17,9;39,5;0,53;0;0,1;0,7;312;13,5;566;0;1;85,54
31/12/2023 2:00;19;8;23,3;18,4;41,7;0,46;0;0,1;0,7;325;13,3;565;0;0;85,62
31/12/2023 3:00;23;10;20;19,7;39,7;0,45;0;0,1;0,4;305;13,3;565;0;0,3;85,59
31/12/2023 4:00;23;9;18;14,6;32,6;0,39;0;0,2;0,5;53;12,8;565;0;0,2;84,82
31/12/2023 5:00;15;13;17,1;10,4;27,4;0,36;0;0,1;0,3;312;12,5;565;0;0;85,02
31/12/2023 6:00;23;13;72,6;24;96,7;0,75;0;0,1;0,4;124;12,2;565;0;0;85,23
31/12/2023 7:00;26;10;56;20,3;76,3;0,74;0;0,3;0,4;331;12,5;566;17;0;85,77
31/12/2023 8:00;27;13;30,1;15,9;46;0,51;0;2,5;0,3;312;15,9;566;154;0;82,19
31/12/2023 9:00;25;12;13;11,5;24,5;0,41;0;8,1;0,7;316;19;566;315;0;66,92
31/12/2023 10:00;23;16;7,1;4,3;11,5;0,31;0;13;1,1;286;22,6;566;636;0;55,39
31/12/2023 11:00;18;4;3,5;0,8;4,3;0,25;0;18;1,4;307;21,9;566;614;0;48,5
31/12/2023 12:00;13;4;3,1;0,1;3,2;0,24;0;20,4;1,2;307;23,8;565;718;0;46,55
31/12/2023 13:00;18;7;2,7;0,1;2,8;0,24;0;21,3;1,6;305;22;565;277;0;43,55
31/12/2023 14:00;24;16;0;0;0;0,22;0;18,3;3,2;259;19,3;564;159;0;57,94
31/12/2023 15:00;22;10;2,9;6,7;9,6;0,32;0;12,4;2;201;16;564;50;3,7;75,41
31/12/2023 16:00;16;16;2,7;0,9;3,6;0,25;0;11,8;0,9;221;16,3;564;48;0,5;77,48
31/12/2023 17:00;22;14;7;15;22,1;0,46;0;5,9;0,8;140;15,5;564;21;0,9;79,97
31/12/2023 18:00;25;25;11,7;23,8;35,5;0,67;0;3,9;0,6;154;14,7;564;6;0,1;81,52
31/12/2023 19:00;31;21;50,8;31,5;82,2;1,13;0;0,1;0,4;347;13,7;564;0;0;83,13
31/12/2023 20:00;26;18;58,7;27,1;85,8;1,1;0;0,1;0,4;318;13,1;565;0;0;84,81
31/12/2023 21:00;27;18;47,7;23;70,6;0,96;0;0,2;0,8;302;12,8;565;0;0;86
31/12/2023 22:00;26;20;21;17,6;38,6;0,67;0;0,1;0,6;268;13,2;565;0;0,1;86,4
31/12/2023 23:00;31;19;31,2;17,9;49,1;0,82;0;0,2;0,5;1;13,4;565;0;0;86,69
1/01/2024 0:00;35;16;35,1;17;52,1;0,83;0;0,1;0,4;282;13,5;565;0;0;86,6
1/01/2024 1:00;36;22;13,2;13;26,2;0,65;0;0,2;0,4;296;13,6;565;0;0;86,36
1/01/2024 2:00;31;26;15,6;12;27,7;0,7;0;0,2;0,5;357;13,1;564;0;0;85,75
1/01/2024 3:00;37;25;27,4;12,7;40,1;0,81;0;0,2;0,3;346;12,6;564;0;0;85,6
1/01/2024 4:00;33;24;21,2;11,2;32,4;0,72;0;0,1;0,4;294;13,1;564;0;0;86,46
1/01/2024 5:00;43;29;18,1;9,9;28;0,63;0;0,7;0,6;145;12,7;564;0;0;86,36
1/01/2024 6:00;34;24;9,1;8,1;17,2;0,53;0;0,6;0,8;336;12,2;564;0;0;85,68
1/01/2024 7:00;42;27;15,3;9,2;24,5;0,55;0;1,2;0,8;212;12;565;19;0;85,92
1/01/2024 8:00;26;14;8;3,6;11,6;0,36;0;5,3;1,1;0;16,8;565;192;0;83,04
1/01/2024 9:00;20;14;4,3;0,4;4,7;0,28;0;11,1;1,1;330;19,6;565;370;0;64,24
1/01/2024 10:00;23;9;0;0;0;0,22;0;13,6;1,3;153;20,4;566;420;0;53,46
1/01/2024 11:00;11;9;0;0;0;0,21;0;12,7;1,8;109;19,2;565;268;0;52,42
